2021/12/31, 0.0012705514528753015
2021/12/31, 0.00225832580889182
2022/01/02, 0.004343627227148927
2022/01/03, 0.00577041240806167
2022/01/04, 0.00767279264927867
2022/01/05, 0.00939225171345559
2022/01/06, 0.012062900898240997
2022/01/07, 0.014550628905986296
2022/01/08, 0.015648155968226884
2022/01/09, 0.017623704680259922
2022/01/11, 0.019160242567396735
2022/01/12, 0.02102603857320573
2022/01/13, 0.023001587285238767
2022/01/14, 0.025855157647064253
2022/01/15, 0.029806255071130355
2022/01/16, 0.03364759978897236
2022/01/17, 0.03748894450681439
2022/01/17, 0.041330289224656425
2022/01/18, 0.0445497019405621
2022/01/19, 0.04842763089381216
2022/01/20, 0.05263481796573438
2022/01/20, 0.05603715185868016
2022/01/21, 0.05812245327693727
2022/01/23, 0.060207754695194377
2022/01/25, 0.062402808819675526
2022/01/26, 0.06437835753170856
2022/01/28, 0.06657341165618971
2022/01/29, 0.068987971193119
2022/01/31, 0.07140253073004826
2022/02/02, 0.07403659567942567
2022/02/03, 0.07645115521635493
2022/02/05, 0.07886571475328419
2022/02/06, 0.08139002699643752
2022/02/08, 0.08380458653336681
2022/02/10, 0.08561550618606376
2022/02/10, 0.08720692042631259
2022/02/12, 0.0830363175897984
2022/02/13, 0.07996324181552478
2022/02/14, 0.07689016604125115
2022/02/14, 0.07403659567942567
2022/02/15, 0.07103668837596808
2022/02/16, 0.06796361260169445
2022/02/18, 0.06565880577098926
2022/02/18, 0.06251256152589957
2022/02/19, 0.06796361260169445
2022/02/20, 0.07184154155494449
2022/02/19, 0.07052450908025581
2022/02/21, 0.07586580744982663
2022/02/20, 0.07403659567942567
2022/02/22, 0.07974373640307666
2022/02/21, 0.07842670392838796
2022/02/22, 0.08325582300224652
2022/02/23, 0.08720692042631259
2022/02/24, 0.09115801785037866
2022/02/25, 0.09554812609934099
2022/02/24, 0.0944505990371004
2022/02/25, 0.09906021269851084
2022/02/26, 0.10315764706420899
2022/02/27, 0.1075477553131713
2022/02/28, 0.11201103203294967
2022/03/01, 0.1158889609861997
2022/02/28, 0.1111330103831572
2022/03/02, 0.12002297958730589
2022/03/02, 0.12401066124678
2022/03/03, 0.12847393796655834
2022/03/04, 0.1327542935092966
2022/03/05, 0.13681514363958674
2022/03/06, 0.14065648835742878
2022/03/06, 0.14460758578149485
2022/03/07, 0.14855868320556093
2022/03/08, 0.1527292860420751
2022/03/09, 0.15598528299338882
2022/03/09, 0.16000954888827096
2022/03/11, 0.16412161694813232
2022/03/12, 0.16739956444069085
2022/03/13, 0.16304604042713655
2022/03/14, 0.16103390747969548
2022/03/15, 0.15829008982409404
2022/03/16, 0.15646087805369308
2022/03/17, 0.154375576635436
2022/03/18, 0.1532780495731954
2022/03/21, 0.15503409287278033
2022/03/22, 0.1568998888785893
2022/03/25, 0.15883885335521433
2022/03/27, 0.15679013617236526
2022/03/29, 0.154375576635436
2022/03/30, 0.1517415116860586
2022/04/02, 0.14894281767734513
2022/04/05, 0.14784529061510454
2022/04/08, 0.1473514034370963
2022/04/11, 0.14903427826586518
2022/04/13, 0.15091836638937817
2022/04/16, 0.15042447921136992
2022/04/17, 0.1481196723806647
2022/04/17, 0.1462538763748557
2022/04/18, 0.1443880803690467
2022/04/19, 0.14274178977568586
2022/04/20, 0.14054673565120468
2022/04/21, 0.13933945588274005
2022/04/22, 0.13681514363958674
2022/04/24, 0.14197352083211745
2022/04/23, 0.13879069235161978
2022/04/25, 0.1447173384877189
2022/04/25, 0.14779041426199252
2022/04/26, 0.15086349003626615
2022/04/27, 0.1536073076918676
2022/04/28, 0.15668038346614122
2022/04/29, 0.15920469570929452
2022/04/30, 0.16118024442132756
2022/05/01, 0.15777791052838178
2022/05/02, 0.15583894605175674
2022/05/03, 0.15357072345645956
